index,SessionName,HSM3_Name,phi,n,k,kCorrected,tM,kRef,kTol,Date,FlowRate,Temperature,ColumnID,Column_Manufacturer,Column_Brand,Column_Phase,Column_ParticleSize,Column_PoreSize,Column_Length,Column_InnerDiameter,Column_SerialNumber
122,4_1_2,toluene,20,2,12.4248,12.26325146,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
123,4_1_2,toluene,20,3,12.3883,12.22722604,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
124,4_1_2,toluene,20,4,12.4409,12.27914213,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
125,4_1_2,toluene,20,5,12.4442,12.28239922,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
126,4_1_2,toluene,15,1,16.624,16.40785303,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
127,4_1_2,toluene,15,2,16.6827,16.4657898,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
128,4_1_2,toluene,15,3,16.6818,16.46490151,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
129,4_1_2,toluene,15,4,16.6166,16.40054924,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
130,4_1_2,toluene,15,5,16.6572,16.44062136,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
131,4_1_2,toluene,10,1,21.5172,21.23743113,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
132,4_1_2,toluene,10,2,21.5395,21.25944119,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
133,4_1_2,toluene,10,3,21.5133,21.23358184,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
134,4_1_2,toluene,10,4,21.5462,21.26605407,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
135,4_1_2,toluene,10,5,21.5093,21.22963385,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
136,4_1_2,cis-chalcone,70,1,0.824531,0.813810362,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
137,4_1_2,cis-chalcone,70,2,0.828882,0.81810479,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
138,4_1_2,cis-chalcone,70,3,0.811998,0.801440318,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
139,4_1_2,cis-chalcone,70,4,0.81209,0.801531122,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
140,4_1_2,cis-chalcone,70,5,0.817782,0.807149114,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
141,4_1_2,cis-chalcone,60,1,1.42131,1.40282998,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
142,4_1_2,cis-chalcone,60,2,1.43502,1.416361721,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
143,4_1_2,cis-chalcone,60,3,1.44043,1.42170138,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
144,4_1_2,cis-chalcone,60,4,1.4308,1.41219659,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
145,4_1_2,cis-chalcone,60,5,1.42954,1.410952973,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
146,4_1_2,cis-chalcone,50,1,2.96823,2.929636766,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
147,4_1_2,cis-chalcone,50,2,2.98849,2.949633343,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
148,4_1_2,cis-chalcone,50,3,2.97063,2.932005561,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
149,4_1_2,cis-chalcone,50,4,2.96692,2.928343798,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
150,4_1_2,cis-chalcone,50,5,2.97976,2.941016851,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
151,4_1_2,cis-chalcone,45,1,4.52359,4.464773814,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
152,4_1_2,cis-chalcone,45,2,4.49479,4.436348274,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
153,4_1_2,cis-chalcone,45,3,4.52997,4.47107086,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
154,4_1_2,cis-chalcone,45,4,4.52798,4.469106734,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
155,4_1_2,cis-chalcone,45,5,4.49924,4.440740415,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
156,4_1_2,cis-chalcone,40,1,7.13377,7.041015982,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
157,4_1_2,cis-chalcone,40,2,7.19204,7.09852835,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
158,4_1_2,cis-chalcone,40,3,7.16775,7.074554171,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
159,4_1_2,cis-chalcone,40,4,7.14537,7.052465158,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
160,4_1_2,cis-chalcone,40,5,7.20097,7.107342241,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
161,4_1_2,cis-chalcone,35,1,11.9725,11.81683231,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
162,4_1_2,cis-chalcone,35,2,11.9266,11.77152911,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
163,4_1_2,cis-chalcone,35,3,11.9989,11.84288906,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
164,4_1_2,cis-chalcone,35,4,11.9341,11.77893159,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
165,4_1_2,cis-chalcone,35,5,11.9664,11.81081163,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
166,4_1_2,cis-chalcone,30,1,21.3417,21.064213,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
167,4_1_2,cis-chalcone,30,2,21.2637,20.98722717,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
168,4_1_2,cis-chalcone,30,3,21.3799,21.10191632,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
169,4_1_2,cis-chalcone,30,4,21.3346,21.05720532,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
170,4_1_2,cis-chalcone,30,5,21.2071,20.93136309,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
171,4_1_2,ethylbenzene,60,1,1.19917,1.183578267,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
172,4_1_2,ethylbenzene,60,2,1.19037,1.174892686,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
173,4_1_2,ethylbenzene,60,3,1.19771,1.18213725,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
174,4_1_2,ethylbenzene,60,4,1.20285,1.18721042,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
175,4_1_2,ethylbenzene,60,5,1.21342,1.197642987,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
176,4_1_2,ethylbenzene,50,1,2.29028,2.260501542,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
177,4_1_2,ethylbenzene,50,2,2.29056,2.260777901,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
178,4_1_2,ethylbenzene,50,3,2.27741,2.247798879,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
179,4_1_2,ethylbenzene,50,4,2.275,2.245420214,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
180,4_1_2,ethylbenzene,50,5,2.27305,2.243495568,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
181,4_1_2,ethylbenzene,40,1,4.65955,4.598966047,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
182,4_1_2,ethylbenzene,40,2,4.68724,4.626296019,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
183,4_1_2,ethylbenzene,40,3,4.68781,4.626858608,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
184,4_1_2,ethylbenzene,40,4,4.7162,4.654879478,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
185,4_1_2,ethylbenzene,40,5,4.71201,4.650743957,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
186,4_1_2,ethylbenzene,35,1,7.00851,6.917384626,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
187,4_1_2,ethylbenzene,35,2,7.06584,6.973969215,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
188,4_1_2,ethylbenzene,35,3,7.01124,6.92007913,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
189,4_1_2,ethylbenzene,35,4,7.05669,6.964938184,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
190,4_1_2,ethylbenzene,35,5,7.01453,6.923326353,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
191,4_1_2,ethylbenzene,30,1,10.7887,10.6484242,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
192,4_1_2,ethylbenzene,30,2,10.8186,10.67793544,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
193,4_1_2,ethylbenzene,30,3,10.754,10.61417538,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
194,4_1_2,ethylbenzene,30,4,10.8299,10.68908852,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
195,4_1_2,ethylbenzene,30,5,10.7878,10.64753591,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
196,4_1_2,ethylbenzene,25,1,16.6013,16.38544818,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
197,4_1_2,ethylbenzene,25,2,16.5966,16.38080928,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
198,4_1_2,ethylbenzene,25,3,16.5486,16.33343339,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
199,4_1_2,ethylbenzene,25,4,16.5856,16.36995231,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
200,4_1_2,ethylbenzene,25,5,16.5282,16.31329863,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
201,4_1_2,ethylbenzene,20,1,25.3051,24.97608046,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
202,4_1_2,ethylbenzene,20,2,25.2384,24.9102477,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
203,4_1_2,ethylbenzene,20,3,25.3227,24.99345163,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
204,4_1_2,ethylbenzene,20,4,25.2344,24.90629971,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
205,4_1_2,ethylbenzene,20,5,25.2738,24.94518743,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
206,4_1_2,Nitrocyclohexane,60,1,1.00319,0.99014642,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
207,4_1_2,Nitrocyclohexane,60,2,1.02437,1.011051035,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
208,4_1_2,Nitrocyclohexane,60,3,1.03322,1.019785966,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
209,4_1_2,Nitrocyclohexane,60,4,1.03884,1.025332895,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
210,4_1_2,Nitrocyclohexane,60,5,1.03133,1.01792054,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
211,4_1_2,Nitrocyclohexane,50,1,1.68302,1.661137199,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
212,4_1_2,Nitrocyclohexane,50,2,1.63132,1.610109408,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
213,4_1_2,Nitrocyclohexane,50,3,1.5739,1.553435989,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
214,4_1_2,Nitrocyclohexane,50,4,1.54762,1.527497684,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
215,4_1_2,Nitrocyclohexane,50,5,1.50325,1.483704588,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
216,4_1_2,Nitrocyclohexane,40,1,2.74997,2.714214605,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
217,4_1_2,Nitrocyclohexane,40,2,2.74791,2.712181389,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
218,4_1_2,Nitrocyclohexane,40,3,2.75927,2.723393685,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
219,4_1_2,Nitrocyclohexane,40,4,2.76147,2.725565081,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
220,4_1_2,Nitrocyclohexane,40,5,2.74406,2.708381447,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
221,4_1_2,Nitrocyclohexane,35,1,3.85522,3.80509403,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
222,4_1_2,Nitrocyclohexane,35,2,3.8379,3.787999226,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
223,4_1_2,Nitrocyclohexane,35,3,3.83496,3.785097452,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
224,4_1_2,Nitrocyclohexane,35,4,3.83736,3.787466247,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
225,4_1_2,Nitrocyclohexane,35,5,3.8419,3.791947218,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
226,4_1_2,Nitrocyclohexane,30,1,5.51696,5.445227914,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
227,4_1_2,Nitrocyclohexane,30,2,5.51242,5.440746943,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
228,4_1_2,Nitrocyclohexane,30,3,5.52524,5.453400256,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
229,4_1_2,Nitrocyclohexane,30,4,5.49874,5.427244812,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
230,4_1_2,Nitrocyclohexane,30,5,5.45049,5.379622164,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
231,4_1_2,Nitrocyclohexane,25,1,7.83045,7.728637677,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
232,4_1_2,Nitrocyclohexane,25,2,7.78691,7.685663788,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
233,4_1_2,Nitrocyclohexane,25,3,7.7848,7.683581223,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
234,4_1_2,Nitrocyclohexane,25,4,7.82768,7.725903693,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
235,4_1_2,Nitrocyclohexane,25,5,7.79438,7.693036663,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
236,4_1_2,Nitrocyclohexane,20,1,10.9169,10.77495733,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
237,4_1_2,Nitrocyclohexane,20,2,10.8815,10.74001761,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
238,4_1_2,Nitrocyclohexane,20,3,10.9199,10.77791833,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
239,4_1_2,Nitrocyclohexane,20,4,10.8616,10.72037635,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
240,4_1_2,Nitrocyclohexane,20,5,10.849,10.70794018,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
241,4_1_2,Nitrocyclohexane,15,1,14.922,14.72798261,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
242,4_1_2,Nitrocyclohexane,15,2,14.8624,14.66915753,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
243,4_1_2,Nitrocyclohexane,15,3,14.838,14.64507478,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
244,4_1_2,Nitrocyclohexane,15,4,14.8325,14.6396463,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
245,4_1_2,Nitrocyclohexane,15,5,14.8564,14.66323555,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
246,4_1_2,Nitrocyclohexane,10,1,20.0135,19.7532824,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
247,4_1_2,Nitrocyclohexane,10,2,19.9743,19.71459208,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
248,4_1_2,Nitrocyclohexane,10,3,20.0433,19.78269493,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
249,4_1_2,Nitrocyclohexane,10,4,20.0218,19.76147448,0.031795,1.620653863,1.642003361,28.09.2020,1,40,Col4S-1,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
